;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20061110 1360.57322 1365.51477 1365.88916 1365.14087
20061111 1360.34979 1365.29053 1365.62817 1364.95288
20061112 1360.16419 1365.10425 1365.45190 1364.75696
20061113 1360.06372 1365.00342 1365.34851 1364.65857
20061114 1359.97955 1364.91895 1365.27246 1364.56433
20061115 1360.06080 1365.00049 1365.31458 1364.66882
20061116 1360.11687 1365.05676 1365.39587 1364.71777
20061117 1360.29968 1365.24023 1365.59460 1364.88647
20061118 1360.50231 1365.44360 1365.80823 1365.07983
20061119 1360.68135 1365.62329 1365.96570 1365.28113
20061120 1360.73012 1365.67224 1366.04443 1365.30408
20061121 1360.67418 1365.61609 1366.00220 1365.23120
20061122 1360.64693 1365.58875 1365.94812 1365.23010
20061123 1360.66493 1365.60681 1365.95959 1365.25439
20061124 1360.61701 1365.55872 1365.90735 1365.20435
20061125 1360.66822 1365.61011 1365.94751 1365.27271
20061126 1360.65642 1365.59827 1365.93567 1365.26111
20061127 1360.72489 1365.66699 1366.00085 1365.33325
20061128 1360.68768 1365.62964 1365.91602 1365.30835
20061129 1360.56106 1365.50256 1365.78503 1365.17688
20061130 1360.46716 1365.40833 1365.72302 1365.09302
20061201 1360.53625 1365.47766 1365.71667 1365.15405
20061202 1360.44551 1365.38660 1365.71899 1365.04639
20061203 1360.58551 1365.52710 1365.83789 1365.19250
20061204 1360.61689 1365.55859 1365.91406 1365.20422
20061205 1360.76978 1365.71204 1365.98328 1365.39990
20061206 1360.78218 1365.72449 1366.01233 1365.39331
20061207 1360.74679 1365.68896  -99.00000 1365.36047
20061208 1360.50913 1365.45044 1365.80420 1365.09766
20061209 1360.35040 1365.29114 1365.62219 1364.96008
20061210 1360.18340 1365.12354 1365.45593 1364.79138
20061211 1360.05642 1364.99609 1365.33655 1364.65625
20061212 1360.04730 1364.98694 1365.28735 1364.68494
20061213 1360.16528 1365.10535 1365.42175 1364.78821
20061214 1360.37314 1365.31396 1365.65161 1364.97681
20061215 1360.54306 1365.48450 1365.79932 1365.16895
20061216 1360.62759 1365.56934 1365.88379 1365.25415
20061217 1360.61519 1365.55688 1365.87854 1365.23962
20061218 1360.57407 1365.51563 1365.82922 1365.20068
20061219 1360.54306 1365.48450 1365.80627 1365.16504
20061220 1360.54087 1365.48230 1365.80518 1365.15906
20061221 1360.53965 1365.48108 1365.79919 1365.16248
20061222 1360.57712 1365.51868 1365.82361 1365.21277
20061223 1360.63671 1365.57849 1365.87695 1365.27881
20061224 1360.68561 1365.62756 1365.93921 1365.31531
20061225 1360.69814 1365.64014 1365.96338 1365.31628
20061226 1360.70057 1365.64258 1365.95508 1365.32739
20061227 1360.69473 1365.63672 1365.95020 1365.32263
20061228 1360.67880 1365.62073 1365.94202 1365.29919
20061229 1360.67661 1365.61853 1365.93164 1365.32031
20061230 1360.67831 1365.62024 1365.93237 1365.30750
20061231 1360.71261 1365.65466 1365.96240 1365.34619
20070101 1360.70969 1365.65173 1365.96350 1365.33948
20070102 1360.66992 1365.61182 1365.89197 1365.28967
20070103 1360.48091 1365.42212 1365.73083 1365.11267
20070104 1360.37935 1365.32019 1365.61938 1365.00781
20070105 1360.27949 1365.21997 1365.52283 1364.91614
20070106 1360.24470 1365.18506 1365.49683 1364.87256
20070107 1360.28375 1365.22424 1365.52856 1364.91907
20070108 1360.35685 1365.29761 1365.58679 1364.99866
20070109 1360.40039 1365.34131 1365.66162 1365.02087
20070110 1360.52530 1365.46667 1365.79041 1365.14282
20070111 1360.60850 1365.55017 1365.86340 1365.23645
20070112 1360.63051 1365.57227 1365.90222 1365.24231
20070113 1360.69315 1365.63513 1365.97473 1365.29590
20070114 1360.70483 1365.64685 1365.98218 1365.31177
20070115 1360.66578 1365.60767 1365.94934 1365.26648
20070116 1360.63124 1365.57300 1365.92419 1365.22253
20070117 1360.63817 1365.57996 1365.90649 1365.25330
20070118 1360.63173 1365.57349 1365.90735 1365.23987
20070119 1360.67953 1365.62146 1365.95654 1365.28650
20070120 1360.68853 1365.63049 1365.96289 1365.29492
20070121 1360.65143 1365.59326 1365.92053 1365.26563
20070122 1360.70264 1365.64465 1365.94519 1365.33191
20070123 1360.68305 1365.62500 1365.95435 1365.29578
20070124 1360.67855 1365.62048 1365.97437 1365.26758
20070125 1360.65849 1365.60034 1365.94800 1365.25354
20070126 1360.63562 1365.57739 1365.92102 1365.22852
20070127  -99.00000  -99.00000  -99.00000  -99.00000
20070128 1360.71200 1365.65405 1365.99377 1365.29907
20070129 1360.60022 1365.54187 1365.88354 1365.18079
20070130 1360.49404 1365.43530 1365.74988 1365.12781
20070131 1360.39662 1365.33752 1365.64429 1365.02942
20070201 1360.32388 1365.26453 1365.58264 1364.94556
20070202 1360.26611 1365.20654 1365.54614 1364.86719
20070203 1360.37959 1365.32043 1365.60999 1365.04236
20070204 1360.46485 1365.40601 1365.74207 1365.06995
20070205 1360.57493 1365.51648 1365.84680 1365.18506
20070206 1360.64900 1365.59082 1365.93225 1365.24976
20070207 1360.67272 1365.61462 1365.95557 1365.27405
20070208 1360.65788 1365.59973 1365.94971 1365.25452
20070209 1360.66396 1365.60583 1365.94763 1365.26440
20070210 1360.66858 1365.61047 1365.96118 1365.26074
20070211 1360.69376 1365.63574 1365.97217 1365.29919
20070212 1360.67138 1365.61328 1365.95422 1365.27258
20070213 1360.66627 1365.60815 1365.95728 1365.25989
20070214 1360.69218 1365.63416 1365.96680 1365.30103
20070215 1360.67089 1365.61279 1365.95813 1365.27014
20070216 1360.71735 1365.65942 1366.00085 1365.31799
20070217 1360.80748 1365.74988 1366.05737 1365.42126
20070218 1360.74071 1365.68286 1366.04639 1365.32092
20070219 1360.70896 1365.65100 1366.01770 1365.28625
20070220 1360.69570 1365.63770 1366.00854 1365.26917
20070221 1360.68062 1365.62256 1365.96375 1365.27026
20070222 1360.68962 1365.63159 1365.99316 1365.27173
20070223 1360.78632 1365.72864 1366.04700 1365.38513
20070224 1360.73888 1365.68103 1366.05005 1365.31458
20070225 1360.78802 1365.73035 1366.07288 1365.38599
20070226 1360.69887 1365.64087 1366.02515 1365.26038
20070227 1360.74229 1365.68445 1365.98328 1365.34509
20070228 1360.73925 1365.68140  -99.00000 1365.35242
20070301 1360.61908 1365.56079 1365.91968 1365.20349
20070302 1360.66201 1365.60388 1365.91748 1365.26343
20070303 1360.74484 1365.68701 1365.94800 1365.35950
20070304 1360.70033 1365.64233 1365.96777 1365.29456
20070305 1360.72270 1365.66479 1366.00171 1365.32458
20070306 1360.81271 1365.75513  -99.00000 1365.43628
20070307 1360.69351 1365.63550 1365.93347 1365.28699
20070308 1360.60533 1365.54700 1365.91467 1365.18188
20070309 1360.59609 1365.53772 1365.91064 1365.16785
20070310 1360.57797 1365.51953 1365.88806 1365.15503
20070311 1360.55388 1365.49536 1365.86414 1365.12939
20070312 1360.58952 1365.53113 1365.84985 1365.20972
20070313 1360.53759 1365.47900 1365.82178 1365.13916
20070314 1360.52250 1365.46387 1365.81067 1365.11719
20070315 1360.51375 1365.45508 1365.80396 1365.10645
20070316 1360.51715 1365.45850 1365.82104 1365.09851
20070317 1360.54513 1365.48657 1365.83545 1365.13794
20070318 1360.61993 1365.56165 1365.86816 1365.22559
20070319 1360.56726 1365.50879 1365.86401 1365.15430
20070320 1360.57991 1365.52148 1365.87476 1365.16870
20070321 1360.62710 1365.56885 1365.90283 1365.23315
20070322 1360.62175 1365.56348 1365.90906 1365.21741
20070323 1360.68330 1365.62524 1365.95776 1365.29077
20070324 1360.66676 1365.60864 1365.97070 1365.24805
20070325 1360.65861 1365.60046 1365.94360 1365.25647
20070326 1360.64292 1365.58472 1365.91638 1365.25073
20070327 1360.67880 1365.62073 1365.95471 1365.28467
20070328 1360.77050 1365.71277 1365.98059 1365.38940
20070329 1360.68147 1365.62341 1365.96228 1365.28308
20070330 1360.71541 1365.65747 1366.00952 1365.30566
20070331 1360.69631 1365.63831 1365.98486 1365.29138
20070401 1360.60850 1365.55017 1365.88831 1365.21033
20070402 1360.60533 1365.54700 1365.89233 1365.20093
20070403 1360.63452 1365.57629 1365.89612 1365.23767
20070404 1360.67941 1365.62134 1365.88159 1365.32507
20070405 1360.65423 1365.59607 1365.85962 1365.27417
20070406 1360.59208 1365.53369 1365.87122 1365.19421
20070407 1360.58794 1365.52954 1365.87402 1365.18408
20070408 1360.56556 1365.50708 1365.82715 1365.18005
20070409 1360.57371 1365.51526 1365.86340 1365.16663
20070410 1360.56045 1365.50195 1365.85693 1365.14465
20070411 1360.53649 1365.47791 1365.84265 1365.11475
20070412 1360.54805 1365.48950 1365.84973 1365.13000
20070413 1360.58016 1365.52173 1365.86731 1365.17358
20070414 1360.55644 1365.49792 1365.86133 1365.13513
20070415 1360.59621 1365.53784 1365.89807 1365.17908
20070416 1360.57687 1365.51843 1365.87366 1365.16309
20070417 1360.58539 1365.52698 1365.86475 1365.18652
20070418 1360.59718 1365.53882 1365.88977 1365.18701
20070419 1360.60436 1365.54602 1365.89478 1365.19629
20070420 1360.59658 1365.53821 1365.90723 1365.17090
20070421 1360.61373 1365.55542 1365.90430 1365.20569
20070422 1360.60983 1365.55151 1365.91882 1365.18555
20070423 1360.60485 1365.54651 1365.93250 1365.15625
20070424 1360.61263 1365.55432 1365.95520 1365.16516
20070425 1360.67478 1365.61670 1365.98291 1365.25146
20070426 1360.63221 1365.57397 1365.96631 1365.18604
20070427 1360.59560 1365.53723 1365.93152 1365.14758
20070428 1360.50596 1365.44727 1365.82263 1365.07385
20070429 1360.41158 1365.35254 1365.72424 1364.98267
20070430 1360.30868 1365.24927 1365.56885 1364.89709
20070501 1360.22683 1365.16711 1365.53992 1364.79370
20070502 1360.33410 1365.27478 1365.60413 1364.92896
20070503 1360.37837 1365.31921 1365.69299 1364.94104
20070504 1360.51727 1365.45862 1365.80273 1365.12646
20070505 1360.56216 1365.50366 1365.87488 1365.13330
20070506 1360.62990 1365.57166 1365.93750 1365.20569
20070507 1360.63647 1365.57825 1365.92407 1365.22974
20070508 1360.60205 1365.54370 1365.89404 1365.19104
20070509 1360.60874 1365.55042 1365.84387 1365.21655
20070510 1360.57493 1365.51648 1365.84583 1365.16687
20070511 1360.54318 1365.48462 1365.85559 1365.11377
20070512 1360.57979 1365.52136 1365.89258 1365.15027
20070513 1360.62212 1365.56384 1365.91016 1365.21387
20070514 1360.63367 1365.57544 1365.94397 1365.20935
20070515 1360.59718 1365.53882 1365.91931 1365.15906
20070516 1360.53017 1365.47156 1365.82690 1365.11377
20070517 1360.41231 1365.35327 1365.74841 1364.96021
20070518 1360.40927 1365.35022 1365.73938 1364.96252
20070519 1360.47774 1365.41895 1365.81616 1365.02393
20070520 1360.53722 1365.47864 1365.85669 1365.10046
20070521 1360.59791 1365.53955 1365.92383 1365.15564
20070522 1360.71589 1365.65796 1366.03894 1365.27209
20070523 1360.73085 1365.67297 1366.06482 1365.28418
20070524 1360.81247 1365.75488 1366.08813 1365.41626
20070525 1360.72380 1365.66589 1366.02295 1365.30579
20070526 1360.74071 1365.68286 1365.95984 1365.32703
20070527 1360.65617 1365.59802 1365.94250 1365.22266
20070528 1360.74642 1365.68860 1365.99023 1365.32642
20070529 1360.72854 1365.67065 1366.03381 1365.29163
20070530 1360.70020 1365.64221 1366.03894 1365.25085
20070531 1360.75336 1365.69556 1366.02307 1365.30273
20070601 1360.70835 1365.65039 1366.01611 1365.27295
20070602 1360.69327 1365.63525 1366.03516 1365.23181
20070603 1360.64389 1365.58569 1365.97156 1365.19177
20070604 1360.58721 1365.52881 1365.88440 1365.16895
20070605 1360.57128 1365.51282 1365.87805 1365.13367
20070606 1360.57772 1365.51929 1365.92456 1365.11621
20070607 1360.64097 1365.58276 1365.99011 1365.17810
20070608 1360.70483 1365.64685 1366.07190 1365.22668
20070609 1360.78242 1365.72473 1366.12805 1365.32642
20070610 1360.82195 1365.76440 1366.18359 1365.34924
20070611 1360.84275 1365.78528 1366.19580 1365.38086
20070612 1360.82767 1365.77014 1366.17627 1365.36353
20070613 1360.78413 1365.72644 1366.12036 1365.32703
20070614 1360.68914 1365.63110 1366.01392 1365.22949
20070615 1360.69424 1365.63623 1366.02673 1365.24133
20070616 1360.67916 1365.62109 1366.02100 1365.22253
20070617 1360.67089 1365.61279 1366.02881 1365.20081
20070618 1360.67697 1365.61890 1366.03564 1365.19568
20070619 1360.65678 1365.59863 1366.00684 1365.19336
20070620 1360.70568 1365.64771 1365.99695 1365.27686
20070621 1360.62905 1365.57080 1366.00049 1365.14795
20070622 1360.61008 1365.55176 1365.99561 1365.11768
20070623 1360.62443 1365.56616 1365.99573 1365.14355
20070624 1360.62017 1365.56189 1365.99219 1365.13892
20070625 1360.61750 1365.55920 1365.96802 1365.14172
20070626 1360.60339 1365.54504 1366.01758 1365.10876
20070627 1360.63088 1365.57263 1365.98669 1365.16296
20070628 1360.63282 1365.57458 1365.99268 1365.16187
20070629 1360.68062 1365.62256 1366.04614 1365.20874
20070630 1360.67454 1365.61646 1366.03955 1365.19995
20070701 1360.64584 1365.58765 1366.01025 1365.17590
20070702 1360.62723 1365.56897 1366.00464 1365.14502
20070703 1360.68366 1365.62561 1366.03540 1365.21143
20070704 1360.73596 1365.67810 1366.08167 1365.27539
20070705 1360.75883 1365.70105 1366.10559 1365.29749
20070706 1360.84482 1365.78735 1366.16064 1365.39490
20070707 1360.80432 1365.74670 1366.14624 1365.34839
20070708 1360.74253 1365.68469 1366.09949 1365.27527
20070709 1360.60898 1365.55066 1365.97058 1365.13745
20070710 1360.44977 1365.39087 1365.81006 1364.97852
20070711 1360.36779 1365.30859 1365.69482 1364.92041
20070712 1360.33775 1365.27844 1365.68115 1364.87866
20070713 1360.39127 1365.33215 1365.73438 1364.93262
20070714 1360.45293 1365.39404 1365.81934 1364.97803
20070715 1360.57335 1365.51489 1365.90576 1365.12317
20070716 1360.60485 1365.54651 1365.95850 1365.14270
20070717 1360.67466 1365.61658 1366.01428 1365.22119
20070718 1360.70896 1365.65100 1366.06140 1365.24695
20070719 1360.69023 1365.63220 1366.03589 1365.23328
20070720 1360.66177 1365.60364 1365.99426 1365.21411
20070721 1360.64973 1365.59155 1365.95813 1365.21899
20070722 1360.60740 1365.54907 1365.95825 1365.14697
20070723 1360.61275 1365.55444 1365.97083 1365.15540
20070724 1360.67539 1365.61731 1365.99817 1365.23547
20070725 1360.69655 1365.63855 1366.01782 1365.25806
20070726 1360.74995 1365.69214 1366.06067 1365.31921
20070727 1360.74606 1365.68823 1366.05493 1365.31677
20070728 1360.78060 1365.72290 1366.06958 1365.36536
20070729 1360.78753 1365.72986 1366.05981 1365.37769
20070730 1360.75725 1365.69946 1366.05542 1365.33606
20070731 1360.74898 1365.69116 1366.05151 1365.32483
20070801 1360.73341 1365.67554 1366.05908 1365.29333
20070802 1360.72429 1365.66638 1366.06421 1365.27661
20070803 1360.77184 1365.71411 1366.09082 1365.33716
20070804 1360.75907 1365.70129 1366.09827 1365.31091
20070805 1360.72356 1365.66565 1366.05933 1365.27795
20070806 1360.67053 1365.61243 1365.99133 1365.23511
20070807 1360.67588 1365.61780 1365.99585 1365.24133
20070808 1360.65265 1365.59448 1365.97729 1365.21509
20070809 1360.62674 1365.56848 1365.96265 1365.18152
20070810 1360.65763 1365.59949 1366.00134 1365.20959
20070811 1360.66603 1365.60791 1365.99683 1365.22595
20070812 1360.69984 1365.64185 1365.99573 1365.27673
20070813 1360.69011 1365.63208 1365.99170 1365.26990
20070814 1360.70178 1365.64380 1365.99548 1365.28748
20070815 1360.66043 1365.60229 1365.99670 1365.21692
20070816 1360.65788 1365.59973 1365.99194 1365.21619
20070817 1360.65727 1365.59912 1365.96631 1365.23279
20070818 1360.66809 1365.60999 1365.95557 1365.25659
20070819 1360.63002 1365.57178 1365.93689 1365.20740
20070820 1360.65605 1365.59790 1365.95227 1365.24146
20070821 1360.71881 1365.66089 1365.93579 1365.32678
20070822 1360.70045 1365.64246 1365.98413 1365.29529
20070823 1360.76126 1365.70349 1365.99609 1365.36121
20070824 1360.77634 1365.71863 1366.00232 1365.38708
20070825 1360.70531 1365.64734 1365.96411 1365.31750
20070826 1360.75214 1365.69434 1365.95862 1365.37622
20070827 1360.65520 1365.59705 1365.93433 1365.25659
20070828 1360.78218 1365.72449 1365.94458 1365.39209
20070829 1360.77184 1365.71411  -99.00000 1365.36987
20070830 1360.70787 1365.64990 1366.00049 1365.29517
20070831 1360.74071 1365.68286 1366.02356 1365.33777
20070901 1360.74010 1365.68225 1366.01672 1365.33691
20070902 1360.67503 1365.61694 1365.95679 1365.27271
20070903 1360.66384 1365.60571 1365.91101 1365.24890
20070904 1360.60266 1365.54431 1365.90930 1365.18262
20070905 1360.61178 1365.55347 1365.90344 1365.20227
20070906 1360.59828 1365.53992 1365.89136 1365.18774
20070907 1360.64389 1365.58569 1365.89307 1365.25256
20070908 1360.59025 1365.53186 1365.88721 1365.17688
20070909 1360.58831 1365.52991 1365.89233 1365.16992
20070910 1360.59463 1365.53625 1365.91870 1365.14050
20070911 1360.56884 1365.51038 1365.87195 1365.15112
20070912 1360.58928 1365.53088 1365.87170 1365.18665
20070913 1360.60764 1365.54932 1365.89111 1365.20447
20070914 1360.63343 1365.57520 1365.87085 1365.24084
20070915 1360.58624 1365.52783 1365.86572 1365.18628
20070916 1360.59293 1365.53455 1365.87231 1365.19324
20070917 1360.61871 1365.56042 1365.88574 1365.22815
20070918 1360.63233 1365.57410 1365.92590 1365.22266
20070919 1360.64900 1365.59082 1365.93823 1365.24255
20070920 1360.65557 1365.59741 1365.94128 1365.25183
20070921 1360.68123 1365.62317 1365.94678 1365.29309
20070922 1360.67004 1365.61194 1365.95752 1365.26575
20070923 1360.67965 1365.62158 1365.93848 1365.29675
20070924 1360.63027 1365.57202 1365.92761 1365.21851
20070925 1360.65921 1365.60107 1365.92969 1365.26794
20070926 1360.64705 1365.58887 1365.91467 1365.25818
20070927 1360.64790 1365.58972 1365.92139 1365.25452
20070928 1360.62844 1365.57019 1365.90149 1365.23547
20070929 1360.63550 1365.57727 1365.89929 1365.25317
20070930 1360.63744 1365.57922 1365.88635 1365.26074
20071001 1360.59037 1365.53198 1365.89563 1365.17017
20071002 1360.53686 1365.47827 1365.87537 1365.09387
20071003 1360.54257 1365.48401 1365.86096 1365.11487
20071004 1360.56313 1365.50464 1365.86194 1365.15051
20071005 1360.54647 1365.48792 1365.84473 1365.13403
20071006 1360.54951 1365.49097 1365.85657 1365.13037
20071007 1360.58125 1365.52283 1365.88318 1365.16638
20071008 1360.57335 1365.51489 1365.87463 1365.15894
20071009 1360.61190 1365.55359 1365.88928 1365.21606
20071010 1360.56118 1365.50269 1365.86682 1365.14319
20071011 1360.64632 1365.58813 1365.92322 1365.24475
20071012 1360.63185 1365.57361 1365.94446 1365.20874
20071013 1360.62662 1365.56836 1365.92517 1365.21436
20071014 1360.62042 1365.56213 1365.93604 1365.19458
20071015 1360.60813 1365.54980 1365.92200 1365.18384
20071016 1360.63282 1365.57458 1365.94360 1365.21704
20071017 1360.67162 1365.61353 1365.96021 1365.26758
20071018 1360.64036 1365.58215 1365.94263 1365.22546
20071019 1360.66408 1365.60596 1365.95410 1365.25696
20071020 1360.65265 1365.59448 1365.95850 1365.24170
20071021 1360.68670 1365.62866 1365.99390 1365.26843
20071022 1360.66481 1365.60669 1365.96216 1365.25427
20071023 1360.65800 1365.59985 1365.93811 1365.26123
20071024 1360.65812 1365.59998 1365.91565 1365.25891
20071025 1360.60290 1365.54456 1365.89490 1365.19458
20071026 1360.61555 1365.55725 1365.92822 1365.18921
20071027 1360.58685 1365.52844 1365.89722 1365.16565
