;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20070916 1360.40561 1365.48450 1365.87610 1365.09338
20070917 1360.42799 1365.50696 1365.88757 1365.12744
20070918 1360.44538 1365.52441 1365.92871 1365.12000
20070919 1360.46277 1365.54187 1365.94116 1365.14282
20070920 1360.46727 1365.54639 1365.94348 1365.14905
20070921 1360.49305 1365.57227 1365.95288 1365.19250
20070922 1360.48089 1365.56006 1365.95874 1365.16150
20070923 1360.49147 1365.57068 1365.94507 1365.19751
20070924 1360.44513 1365.52417 1365.93213 1365.11572
20070925 1360.46946 1365.54858 1365.93347 1365.16418
20070926 1360.45584 1365.53491 1365.91748 1365.15295
20070927 1360.46034 1365.53943 1365.92542 1365.15405
20070928 1360.44088 1365.51990 1365.90698 1365.13318
20070929 1360.44185 1365.52087 1365.90234 1365.14502
20070930 1360.44501 1365.52405 1365.88953 1365.15686
20071001 1360.40974 1365.48865 1365.90186 1365.07190
20071002 1360.35648 1365.43518 1365.87952 1364.98877
20071003 1360.35988 1365.43860 1365.86633 1365.00964
20071004 1360.37557 1365.45435 1365.86414 1365.04419
20071005 1360.36098 1365.43970 1365.85095 1365.02783
20071006 1360.36487 1365.44360 1365.85962 1365.02673
20071007 1360.39308 1365.47192 1365.88574 1365.05737
20071008 1360.38749 1365.46631 1365.87817 1365.05383
20071009 1360.42166 1365.50061 1365.89319 1365.10815
20071010 1360.37545 1365.45422 1365.87036 1365.03723
20071011 1360.45316 1365.53223 1365.92297 1365.13269
20071012 1360.44769 1365.52673 1365.94824 1365.10437
20071013 1360.44161 1365.52063 1365.93213 1365.10876
20071014 1360.43553 1365.51453 1365.93823 1365.08972
20071015 1360.42069 1365.49963 1365.92468 1365.07361
20071016 1360.44513 1365.52417 1365.94775 1365.10754
20071017 1360.48284 1365.56201 1365.96289 1365.16101
20071018 1360.45389 1365.53296 1365.94739 1365.11792
20071019 1360.47955 1365.55872 1365.95935 1365.15552
20071020 1360.46192 1365.54102 1365.96045 1365.12964
20071021 1360.49840 1365.57764 1365.99585 1365.15857
20071022 1360.47870 1365.55786 1365.96826 1365.14685
20071023 1360.46970 1365.54883 1365.94373 1365.15393
20071024 1360.47189 1365.55103 1365.92175 1365.15564
20071025 1360.41339 1365.49231 1365.89746 1365.08582
20071026 1360.42932 1365.50830 1365.93298 1365.07776
20071027 1360.40379 1365.48267 1365.90149 1365.06323
20071028 1360.39138 1365.47021 1365.86755 1365.07288
20071029 1360.36937 1365.44812 1365.84680 1365.04919
20071030 1360.35331 1365.43201 1365.84290 1365.02283
20071031 1360.38420 1365.46301 1365.82153 1365.06653
20071101 1360.32096 1365.39954 1365.79138 1365.00781
20071102 1360.40306 1365.48193 1365.84253 1365.12219
20071103 1360.38384 1365.46265 1365.83972 1365.08411
20071104 1360.34237 1365.42102 1365.81067 1365.03149
20071105 1360.34164 1365.42029 1365.80298 1365.03784
20071106 1360.35648 1365.43518 1365.83557 1365.03467
20071107 1360.37229 1365.45105 1365.85571 1365.04614
20071108 1360.36779 1365.44653 1365.83667 1365.05640
20071109 1360.37362 1365.45239 1365.83655 1365.06848
20071110 1360.48065 1365.55981 1365.88452 1365.19226
20071111 1360.40524 1365.48413 1365.87317 1365.09521
20071112 1360.41887 1365.49780 1365.87329 1365.09912
20071113 1360.41303 1365.49194 1365.86780 1365.11646
20071114 1360.43662 1365.51563 1365.88513 1365.14685
20071115 1360.44246 1365.52148 1365.89490 1365.14868
20071116 1360.46070 1365.53979 1365.90186 1365.15234
20071117 1360.42993 1365.50891 1365.91528 1365.10205
20071118 1360.43382 1365.51282 1365.90845 1365.11719
20071119 1360.43492 1365.51392 1365.90552 1365.12231
20071120 1360.40330 1365.48218 1365.89746 1365.06628
20071121 1360.49524 1365.57446 1365.87781 1365.20251
20071122 1360.40683 1365.48572 1365.86914 1365.10254
20071123 1360.36998 1365.44873 1365.84753 1365.05200
20071124 1360.42470 1365.50366 1365.84021 1365.11267
20071125 1360.36183 1365.44055 1365.85229 1365.02942
20071126 1360.38360 1365.46240 1365.85388 1365.07520
20071127 1360.43991 1365.51892 1365.87097 1365.12732
20071128 1360.43528 1365.51428 1365.85352 1365.13782
20071129 1360.36779 1365.44653 1365.83960 1365.05347
20071130 1360.41522 1365.49414 1365.84631 1365.13647
20071201 1360.40111 1365.47998 1365.84473 1365.10864
20071202 1360.42799 1365.50696 1365.85913 1365.13330
20071203 1360.40901 1365.48792 1365.86096 1365.11511
20071204 1360.39466 1365.47351 1365.86475 1365.08228
20071205 1360.39345 1365.47229 1365.84668 1365.09814
20071206 1360.43674 1365.51575 1365.89111 1365.14075
20071207 1360.44051 1365.51953 1365.89624 1365.13989
20071208 1360.43322 1365.51221 1365.89514 1365.12427
20071209 1360.34894 1365.42761 1365.81372 1365.04163
20071210 1360.31026 1365.38879 1365.76904 1365.00879
20071211 1360.26843 1365.34680 1365.74109 1364.95239
20071212 1360.21127 1365.28943 1365.69690 1364.88159
20071213 1360.20847 1365.28662 1365.66492 1364.90857
20071214 1360.38822 1365.46704 1365.86560 1365.06836
20071215 1360.59205 1365.67163 1366.02100 1365.32300
20071216 1360.61990 1365.69958 1366.08850 1365.31079
20071217 1360.55605 1365.63550 1366.02209 1365.24890
20071218 1360.41205 1365.49097 1365.88220 1365.09985
20071219 1360.40500 1365.48389 1365.86462 1365.10327
20071220 1360.38992 1365.46875 1365.85193 1365.08582
20071221 1360.37375 1365.45251 1365.84277 1365.06226
20071222 1360.35234 1365.43103 1365.83679 1365.02490
20071223 1360.33799 1365.41663 1365.82153 1365.01147
20071224 1360.34225 1365.42090 1365.81042 1365.03137
20071225 1360.37545 1365.45422 1365.83191 1365.07678
20071226 1360.39527 1365.47412 1365.84363 1365.10510
20071227 1360.40257 1365.48145 1365.82141 1365.10571
20071228 1360.36365 1365.44238 1365.81934 1365.06567
20071229 1360.35465 1365.43335 1365.81238 1365.05469
20071230 1360.35429 1365.43298 1365.80640 1365.06018
20071231 1360.37654 1365.45532 1365.83789 1365.07300
20080101 1360.45024 1365.52930 1365.89941 1365.15955
20080102 1360.56347 1365.64294 1365.99597 1365.29065
20080103 1360.58511 1365.66467 1366.05176 1365.27759
20080104 1360.64252 1365.72229 1366.10303 1365.34192
20080105 1360.66708 1365.74695 1366.11011 1365.38416
20080106 1360.61224 1365.69189 1366.07703 1365.30688
20080107 1360.59132 1365.67090 1366.05566 1365.28613
20080108 1360.58670 1365.66626 1366.07043 1365.26184
20080109 1360.59521 1365.67480 1366.09070 1365.25867
20080110 1360.60701 1365.68665 1366.08606 1365.28723
20080111 1360.61418 1365.69385 1366.09607 1365.29163
20080112 1360.60482 1365.68445 1366.08936 1365.27942
20080113 1360.49074 1365.56995 1365.99561 1365.14392
20080114 1360.45778 1365.53687 1365.93188 1365.14185
20080115 1360.39807 1365.47693 1365.89172 1365.06836
20080116 1360.38834 1365.46716 1365.85950 1365.07483
20080117 1360.39320 1365.47205 1365.86914 1365.07495
20080118 1360.40391 1365.48279 1365.88464 1365.08093
20080119 1360.38591 1365.46472 1365.86768 1365.06177
20080120 1360.36815 1365.44690 1365.84778 1365.04602
20080121 1360.36110 1365.43982 1365.84619 1365.03333
20080122 1360.35040 1365.42908 1365.84705 1365.01086
20080123 1360.38530 1365.46411 1365.85474 1365.07373
20080124 1360.39150 1365.47034 1365.86279 1365.07813
20080125 1360.39089 1365.46973 1365.85693 1365.08301
20080126 1360.37971 1365.45850 1365.85242 1365.06482
20080127 1360.37800 1365.45679 1365.86584 1365.04785
20080128 1360.40281 1365.48169 1365.91077 1365.05237
20080129 1360.46411 1365.54321 1365.96887 1365.12537
20080130 1360.51093 1365.59021 1366.00037 1365.18030
20080131 1360.49147 1365.57068 1365.99939 1365.14160
20080201 1360.50643 1365.58569 1366.00598 1365.16541
20080202 1360.53975 1365.61914 1366.03357 1365.20313
20080203 1360.52431 1365.60364 1366.04028 1365.16675
20080204 1360.51470 1365.59399 1366.03040 1365.15723
20080205 1360.53489 1365.61426 1366.04663 1365.18396
20080206 1360.61819 1365.69788 1366.03760 1365.28394
20080207 1360.54182 1365.62122 1366.05127 1365.19092
20080208 1360.50023 1365.57947 1366.01453 1365.14417
20080209 1360.55070 1365.63013 1365.96521 1365.22168
20080210 1360.42312 1365.50208 1365.93518 1365.06885
20080211 1360.40999 1365.48889 1365.91541  -99.00000
20080212 1360.51543 1365.59473 1365.88770 1365.21094
20080213 1360.46459 1365.54370 1365.90173 1365.12622
20080214 1360.39004 1365.46887 1365.91479 1365.02258
20080215 1360.37448 1365.45325 1365.90149 1365.01367
20080216 1360.40549 1365.48438 1365.89197 1365.04553
20080217 1360.36560 1365.44434 1365.89124 1364.99719
20080218 1360.40123 1365.48010 1365.89673 1365.04004
20080219 1360.39868 1365.47754 1365.92737 1365.03442
20080220 1360.52783 1365.60718  -99.00000 1365.18896
20080221 1360.40622 1365.48511 1365.90515 1365.05835
20080222 1360.41072 1365.48962 1365.92920 1365.05493
20080223 1360.41595 1365.49487 1365.91626 1365.07056
20080224 1360.48940 1365.56860 1365.95862 1365.15967
20080225 1360.50521 1365.58447 1365.99170 1365.15564
20080226 1360.50436 1365.58362 1366.00012 1365.15991
20080227 1360.49852 1365.57776 1366.00867 1365.14697
20080228 1360.49208 1365.57129 1365.99487 1365.15332
20080229 1360.51750 1365.59680 1366.02649 1365.14185
20080301 1360.46581 1365.54492 1365.98987 1365.10291
20080302 1360.47444 1365.55359 1365.99280 1365.11438
20080303 1360.46982 1365.54895 1366.00464 1365.09302
20080304 1360.47919 1365.55835 1366.02734 1365.08862
20080305 1360.51567 1365.59497 1366.01929 1365.17102
20080306 1360.50886 1365.58813 1366.01038 1365.16650
20080307 1360.44951 1365.52856 1365.98999 1365.06665
20080308 1360.41339 1365.49231 1365.97656 1365.00696
20080309 1360.40099 1365.47986 1365.96875 1364.98987
20080310 1360.41497 1365.49390 1365.96851 1365.01855
20080311 1360.40938 1365.48828 1365.95911 1365.01685
20080312 1360.43686 1365.51587 1365.94006 1365.09216
20080313 1360.42142 1365.50037 1365.94763 1365.05310
20080314 1360.39673 1365.47559 1365.92761 1365.02332
20080315 1360.39393 1365.47278 1365.92261 1365.02295
20080316 1360.42276 1365.50171 1365.95691 1365.04639
20080317 1360.43419 1365.51318 1365.97961 1365.04639
20080318 1360.41850 1365.49744 1365.96448 1365.03003
20080319 1360.34784 1365.42651 1365.92188 1364.92993
20080320 1360.38712 1365.46594 1365.93506 1364.99646
20080321 1360.41728 1365.49622 1365.97607 1365.01550
20080322 1360.47408 1365.55322 1366.01965 1365.08643
20080323 1360.45949 1365.53857 1365.97485 1365.10291
20080324 1360.43759 1365.51660 1365.96301 1365.07019
20080325 1360.28290 1365.36133 1365.81738 1364.90527
20080326 1360.20129 1365.27942 1365.72827 1364.83081
20080327 1360.18050 1365.25854 1365.71570 1364.80127
20080328 1360.23133 1365.30957 1365.75452 1364.85388
20080329 1360.30905 1365.38757 1365.84314 1364.93286
20080330 1360.42166 1365.50061 1365.93506 1365.05444
20080331 1360.54559 1365.62500 1366.04688 1365.16650
20080401 1360.53258 1365.61194 1366.09509 1365.12781
20080402 1360.54936 1365.62878 1366.09021 1365.16724
20080403 1360.51859 1365.59790 1366.07092 1365.12451
20080404 1360.48977 1365.56897 1366.05493 1365.08191
20080405 1360.45450 1365.53357 1366.01099 1365.05554
20080406 1360.45243 1365.53149 1365.98987 1365.06458
20080407 1360.37618 1365.45496 1365.94495 1364.96375
20080408 1360.40306 1365.48193 1365.93909 1365.02490
20080409 1360.42519 1365.50415 1365.92444 1365.08557
20080410 1360.38080 1365.45959 1365.90503 1365.01721
20080411 1360.37399 1365.45276 1365.88818 1365.01831
20080412 1360.37983 1365.45862 1365.90527 1365.01257
20080413 1360.37022 1365.44897 1365.91504 1364.98596
20080414 1360.39454 1365.47339 1365.91833 1365.02917
20080415 1360.39320 1365.47205 1365.91418 1365.03064
20080416 1360.43869 1365.51770 1365.95068 1365.08594
20080417 1360.36839 1365.44714 1365.95142 1364.95593
20080418 1360.42215 1365.50110 1365.97583 1365.02576
20080419 1360.45401 1365.53308 1365.99561 1365.06934
20080420 1360.48831 1365.56750 1366.02258 1365.11279
20080421 1360.51519 1365.59448 1366.04944 1365.13977
20080422 1360.53841 1365.61780 1366.08228 1365.15320
20080423 1360.54121 1365.62061 1366.10254 1365.13782
20080424 1360.59168 1365.67126 1366.13806 1365.20435
20080425 1360.56760 1365.64709 1366.13062 1365.16272
20080426 1360.54206 1365.62146 1366.09399 1365.14856
20080427 1360.51336 1365.59265 1366.05469 1365.13074
20080428 1360.50983 1365.58911 1366.05103 1365.13171
20080429 1360.46909 1365.54822 1366.02649 1365.06934
20080430 1360.49536 1365.57458 1365.99976 1365.11621
20080501 1360.43419 1365.51318 1365.99304 1365.03271
20080502 1360.40804 1365.48694 1365.97021 1365.00293
20080503 1360.35295 1365.43164 1365.93396 1364.92749
20080504 1360.35733 1365.43604 1365.92078 1364.96301
20080505 1360.35161 1365.43030 1365.90942 1364.95044
20080506 1360.38870 1365.46753 1365.93689 1364.99805
20080507 1360.41193 1365.49084 1365.95618 1365.00586
20080508 1360.36535 1365.44409 1365.94470 1364.89368
20080509 1360.38506 1365.46387 1365.94470 1364.98230
20080510 1360.40123 1365.48010 1365.95789 1365.00195
20080511 1360.38907 1365.46790 1365.95532 1364.97974
20080512 1360.51105 1365.59033 1365.95569 1365.14453
20080513 1360.47153 1365.55066 1365.97144 1365.11670
20080514 1360.53805 1365.61743 1365.98792 1365.19312
20080515 1360.49621 1365.57544 1366.02966 1365.12183
20080516 1360.50765 1365.58691 1366.04517 1365.12915
20080517 1360.63060 1365.71033 1366.04138 1365.28284
20080518 1360.63303 1365.71277 1366.03198 1365.29163
20080519 1360.48867 1365.56787 1366.01331 1365.12341
20080520 1360.59460 1365.67419 1366.04321 1365.24316
20080521 1360.66988 1365.74976 1366.05310 1365.32532
20080522 1360.54498 1365.62439 1366.07043 1365.17957
20080523 1360.49524 1365.57446 1366.05664 1365.09180
20080524 1360.51129 1365.59058 1366.04932 1365.13220
20080525 1360.52881 1365.60815 1366.02222 1365.14648
20080526 1360.44088 1365.51990 1365.99951 1365.04004
20080527 1360.43273 1365.51172 1365.98877 1365.03345
20080528 1360.41351 1365.49243 1365.93616 1365.01917
20080529 1360.37849 1365.45728 1365.91882 1364.99609
20080530 1360.39624 1365.47510 1365.92920 1365.02173
20080531 1360.37168 1365.45044 1365.91980 1364.98132
20080601 1360.35319 1365.43188 1365.92249 1364.94043
20080602 1360.34018 1365.41882 1365.92224 1364.90417
20080603 1360.38761 1365.46643 1365.93262 1365.00049
20080604 1360.37800 1365.45679 1365.92297 1364.99084
20080605 1360.42482 1365.50378 1365.91028 1365.05286
20080606 1360.34638 1365.42505 1365.92517 1364.91809
20080607 1360.34249 1365.42114 1365.92102 1364.91760
20080608 1360.35696 1365.43567 1365.90955 1364.96167
20080609 1360.36256 1365.44128 1365.90967 1364.97290
20080610 1360.32753 1365.40613 1365.90527 1364.90576
20080611 1360.37606 1365.45483 1365.92554 1364.98401
20080612 1360.41546 1365.49438 1365.95935 1365.02979
20080613 1360.42689 1365.50586 1365.99011 1365.02100
20080614 1360.42762 1365.50659 1365.99292 1365.01965
20080615 1360.44647 1365.52551 1366.01025 1365.04041
20080616 1360.48685 1365.56604 1366.07043 1365.05664
20080617 1360.51446 1365.59375 1366.08752 1365.09521
20080618 1360.50631 1365.58557 1366.08752 1365.06152
20080619 1360.46569 1365.54480 1366.06128 1365.02710
20080620 1360.45669 1365.53577 1366.03052 1365.04028
20080621 1360.43759 1365.51660 1366.00049 1365.03223
20080622 1360.43382 1365.51282  -99.00000 1365.04211
20080623 1360.36949 1365.44824  -99.00000 1364.97791
20080624 1360.38639 1365.46521  -99.00000 1364.99438
20080625 1360.37776 1365.45654  -99.00000 1364.98547
20080626 1360.36949 1365.44824  -99.00000 1364.97754
20080627 1360.38591 1365.46472 1365.91943 1365.00354
20080628 1360.35429 1365.43298 1365.91467 1364.94482
20080629 1360.35222 1365.43091 1365.91870 1364.94250
20080630 1360.36231 1365.44104 1365.92639 1364.95825
20080701 1360.35490 1365.43359 1365.92871 1364.93750
20080702 1360.40512 1365.48401 1365.93164 1365.02686
20080703 1360.38664 1365.46545 1365.92456 1365.00647
20080704 1360.37642 1365.45520 1365.94189 1364.96826
20080705 1360.39856 1365.47742 1365.96338 1364.99097
20080706 1360.38287 1365.46167 1365.94263 1364.98047
20080707 1360.41996 1365.49890 1365.94580 1365.05261
20080708 1360.39065 1365.46948 1365.94165 1364.99719
20080709 1360.40306 1365.48193 1365.93042 1365.03381
20080710 1360.40281 1365.48169 1365.94104 1365.02100
20080711 1360.41351 1365.49243 1365.95740 1365.02747
20080712 1360.40379 1365.48267 1365.93872 1365.02661
20080713 1360.41570 1365.49463 1365.95398 1365.03540
20080714 1360.43978 1365.51880 1365.98157 1365.05640
20080715 1360.42872 1365.50769 1365.96838 1365.04712
20080716 1360.40464 1365.48352 1365.94958 1365.01746
20080717 1360.42288 1365.50183 1365.97058 1365.03296
20080718 1360.43078 1365.50977 1365.97913 1365.04028
20080719 1360.42872 1365.50769 1365.96338 1365.05200
20080720 1360.42288 1365.50183 1365.98669 1365.01660
20080721 1360.40451 1365.48340 1365.97046 1364.99585
20080722 1360.42908 1365.50806 1365.96326 1365.03564
20080723 1360.40160 1365.48047 1365.94995 1365.01074
20080724 1360.41193 1365.49084 1365.97241 1365.00891
20080725 1360.36961 1365.44836 1365.91406 1364.97607
20080726 1360.34711 1365.42578 1365.91357 1364.93750
20080727 1360.33544 1365.41406 1365.89868 1364.91980
20080728 1360.33580 1365.41443 1365.88525 1364.94348
20080729 1360.37022 1365.44897 1365.91541 1364.98254
20080730 1360.45292 1365.53198 1365.94702 1365.07886
20080731 1360.33556 1365.41418 1365.89746 1364.93066
20080801 1360.36523 1365.44397 1365.88647 1364.99634
20080802 1360.37934 1365.45813 1365.92529 1365.00720
20080803 1360.40999 1365.48889 1365.95276 1365.01855
20080804 1360.38822 1365.46704 1365.93872 1364.99512
20080805 1360.45559 1365.53467 1365.94104 1365.09509
20080806 1360.43553 1365.51453 1365.92969 1365.07446
20080807 1360.39406 1365.47290 1365.92480 1365.02087
20080808 1360.41035 1365.48926 1365.93079 1365.04785
20080809 1360.45109 1365.53015 1365.91028 1365.09180
20080810 1360.52917 1365.60852 1365.90759 1365.19604
20080811 1360.43115 1365.51013 1365.88721 1365.08386
20080812 1360.36681 1365.44556 1365.87695 1365.01111
20080813 1360.40354 1365.48242 1365.88208 1365.04944
20080814 1360.35100 1365.42969 1365.87793 1364.98132
20080815 1360.40050 1365.47937 1365.88269 1365.04468
20080816 1360.42859 1365.50757 1365.87708 1365.09583
20080817 1360.48113 1365.56030  -99.00000 1365.14014
20080818 1360.35635 1365.43506 1365.88062 1364.99072
20080819 1360.51360 1365.59290 1365.88281 1365.18420
20080820 1360.49232 1365.57153  -99.00000 1365.15662
20080821 1360.32777 1365.40637 1365.84204 1364.97070
20080822 1360.32863 1365.40723 1365.84277 1364.97156
20080823 1360.45499 1365.53406 1365.84778 1365.15833
20080824 1360.37071 1365.44946  -99.00000 1365.02527
20080825 1360.32011 1365.39868 1365.85254 1364.95337
20080826 1360.36000 1365.43872 1365.85022 1365.00708
20080827 1360.44355 1365.52258 1365.86316 1365.11035
20080828 1360.38846 1365.46729 1365.86145 1365.04785
20080829 1360.34687 1365.42554 1365.87952 1364.97937
20080830 1360.36572 1365.44446 1365.87732 1365.00500
20080831 1360.37460 1365.45337 1365.88745 1365.01917
20080901 1360.36073 1365.43945 1365.87830 1365.00049
