;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20100201 1360.39275 1365.56379 1365.90336 1365.21038
20100202 1360.51167 1365.68316  -99.00000 1365.32892
20100203 1360.54259 1365.71420 1365.91133 1365.38821
20100204 1360.50881 1365.68029 1365.95613 1365.33984
20100205 1360.58312 1365.75488 1366.06469 1365.40659
20100206 1360.47744 1365.64880 1366.02307 1365.29670
20100207 1360.35370 1365.52459 1365.88312 1365.16961
20100208 1360.45346 1365.62473 1365.96200 1365.27528
20100209 1360.60371 1365.77555 1366.09073 1365.43087
20100210 1360.62922 1365.80115 1366.11510 1365.45326
20100211 1360.63510 1365.80706 1366.15304 1365.46210
20100212 1360.73968 1365.91204 1366.25021 1365.57166
20100213 1360.74601 1365.91839 1366.26660 1365.57313
20100214 1360.76490 1365.93735 1366.27935 1365.59663
20100215 1360.74049 1365.91285 1366.25731 1365.56918
20100216 1360.74282 1365.91519 1366.27432 1365.55325
20100217 1360.73364 1365.90597 1366.23642 1365.58704
20100218 1360.71187 1365.88412 1366.20308 1365.55271
20100219 1360.68643 1365.85858 1366.20026 1365.50957
20100220 1360.66634 1365.83842 1366.17577 1365.49804
20100221 1360.67666 1365.84878 1366.19390 1365.50546
20100222 1360.70074 1365.87295 1366.19402 1365.51725
20100223 1360.71794 1365.89021 1366.17491 1365.55475
20100224 1360.65440 1365.82643 1366.10875 1365.48127
20100225 1360.59237 1365.76417 1366.08792 1365.43665
20100226 1360.56190 1365.73358 1366.07933 1365.38983
20100227 1360.53444 1365.70602 1366.03435 1365.38113
20100228 1360.49611 1365.66754 1365.99066 1365.32967
20100301 1360.49342 1365.66484 1365.96667 1365.39018
20100302 1360.47559 1365.64694 1366.01838 1365.27708
20100303 1360.59544 1365.76725 1366.09914 1365.41051
20100304 1360.58533 1365.75710 1366.10394 1365.40079
20100305 1360.60180 1365.77363 1366.09214 1365.42527
20100306 1360.53546 1365.70704 1366.07470 1365.34017
20100307 1360.56162 1365.73330 1366.11979 1365.35552
20100308 1360.60307 1365.77491 1366.14031 1365.36086
20100309 1360.60743 1365.77929 1366.16752 1365.39545
20100310 1360.67976 1365.85189 1366.22163 1365.48293
20100311 1360.67753 1365.84965 1366.24463 1365.46874
20100312 1360.67669 1365.84881  -99.00000 1365.47294
20100313 1360.43937 1365.61058 1365.99413 1365.22232
20100314 1360.43631 1365.60751 1366.01931 1365.20719
20100315 1360.58957 1365.76136 1366.13185 1365.37807
20100316 1360.65800 1365.83005 1366.23618 1365.42986
20100317 1360.73426 1365.90660 1366.30468 1365.50494
20100318 1360.73826 1365.91061 1366.35581 1365.47784
20100319 1360.77980 1365.95231 1366.32942 1365.56027
20100320 1360.73228 1365.90461 1366.28929 1365.50447
20100321 1360.63364 1365.80560 1366.23374 1365.37683
20100322 1360.70475 1365.87697 1366.29148 1365.46220
20100323 1360.70060 1365.87281 1366.30565 1365.43946
20100324 1360.60815 1365.78001 1366.20543 1365.35895
20100325 1360.51488 1365.68638 1366.09731 1365.26293
20100326 1360.35229 1365.52317 1365.94790 1365.09825
20100327 1360.23073 1365.40115 1365.86168 1364.95106
20100328 1360.22701 1365.39742 1365.82544 1364.97000
20100329 1360.22507 1365.39547 1365.86097 1364.94656
20100330 1360.34048 1365.51132 1365.97500 1365.08189
20100331 1360.48267 1365.65405 1366.08093 1365.22832
20100401 1360.44390 1365.61514 1366.08638 1365.16619
20100402 1360.56818 1365.73988 1366.11566 1365.35773
20100403 1360.61312 1365.78499 1366.20050 1365.36978
20100404 1360.61786 1365.78975 1366.22652 1365.35751
20100405 1360.69577 1365.86796 1366.23404 1365.47864
20100406 1360.63846 1365.81043 1366.24761 1365.37337
20100407 1360.69575 1365.86794 1366.32719 1365.41308
20100408 1360.73421 1365.90654 1366.35514 1365.48561
20100409 1360.76744 1365.93990 1366.34162 1365.51554
20100410 1360.69918 1365.87138 1366.31226 1365.43073
20100411 1360.67019 1365.84229 1366.28561 1365.39924
20100412 1360.63567 1365.80763 1366.28278 1365.33318
20100413 1360.64775 1365.81976 1366.27999 1365.36006
20100414 1360.64673 1365.81873 1366.26461 1365.37322
20100415 1360.63529 1365.80725 1366.26486 1365.36513
20100416 1360.67227 1365.84437 1366.26427 1365.41718
20100417 1360.60808 1365.77993 1366.22888 1365.33488
20100418 1360.63173 1365.80368 1366.22687 1365.38105
20100419 1360.62710 1365.79903 1366.26492 1365.33380
20100420 1360.68034 1365.85247 1366.30426 1365.40115
20100421 1360.70659 1365.87882 1366.33744 1365.42075
20100422 1360.68094 1365.85308 1366.31664 1365.39014
20100423 1360.67450 1365.84661 1366.30120 1365.39255
20100424 1360.62883 1365.80077 1366.27721 1365.34373
20100425 1360.68395 1365.85609 1366.29074 1365.42844
20100426 1360.77208 1365.94456 1366.36051 1365.51968
20100427 1360.75443 1365.92684 1366.37291 1365.47577
20100428 1360.77457 1365.94706 1366.38385 1365.49099
20100429 1360.77685 1365.94935 1366.38761 1365.51099
20100430 1360.73590 1365.90825 1366.34794 1365.46396
20100501 1360.71808 1365.89035 1366.33177 1365.44176
20100502 1360.68017 1365.85231 1366.31400 1365.39196
20100503 1360.72904 1365.90136 1366.34566 1365.44376
20100504 1360.81193 1365.98456 1366.41118 1365.55837
20100505 1360.80896 1365.98158 1366.43180 1365.52543
20100506 1360.81859 1365.99124 1366.40393  -99.00000
20100507 1360.79161 1365.96417 1366.37624  -99.00000
20100508 1360.72609 1365.89839 1366.30998  -99.00000
20100509 1360.70144 1365.87365 1366.28402  -99.00000
20100510 1360.65378 1365.82581 1366.26321 1365.38959
20100511 1360.62548 1365.79741 1366.19574 1365.40331
20100512 1360.56354 1365.73523 1366.10595 1365.36287
20100513 1360.49807 1365.66951 1366.06863 1365.27002
20100514 1360.49401 1365.66543 1366.06969 1365.25901
20100515 1360.50569 1365.67716 1366.04639 1365.30624
20100516 1360.46790 1365.63922 1366.02916 1365.24857
20100517 1360.51911 1365.69063 1366.06395 1365.31583
20100518 1360.52320 1365.69474 1366.07057 1365.32093
20100519 1360.52139 1365.69292 1366.05564 1365.32828
20100520 1360.50869 1365.68017 1366.06523 1365.29801
20100521 1360.55380 1365.72545 1366.03520 1365.43677
20100522 1360.44574 1365.61698 1365.96512 1365.25386
20100523 1360.42995 1365.60113 1365.97828 1365.22288
20100524 1360.50447 1365.67593 1366.05829 1365.29276
20100525 1360.56752 1365.73922 1366.09833 1365.37817
20100526 1360.61642 1365.78831 1366.11929 1365.45400
20100527 1360.62935 1365.80129 1366.16407 1365.43680
20100528 1360.63122 1365.80316 1366.17393 1365.43111
20100529 1360.63621 1365.80817 1366.16642 1365.44472
20100530 1360.60302 1365.77486 1366.13352 1365.41438
20100531 1360.64165 1365.81364 1366.19371 1365.43403
20100601 1360.61594 1365.78783 1366.18411 1365.39172
20100602 1360.55139 1365.72304 1366.11421 1365.33180
20100603 1360.48924 1365.66065 1366.04831 1365.27279
20100604 1360.53036 1365.70193 1366.07498 1365.32385
20100605 1360.51650 1365.68800 1366.05359 1365.32115
20100606 1360.51045 1365.68193 1366.04499 1365.32107
20100607 1360.48716 1365.65856 1366.02526 1365.29139
20100608 1360.46579 1365.63710 1365.98809 1365.28415
20100609 1360.44899 1365.62024 1365.98392 1365.25527
20100610 1360.43748 1365.60869 1365.99055 1365.22886
20100611 1360.49661 1365.66804 1366.00924 1365.31749
20100612 1360.51825 1365.68977 1366.06126 1365.31749
20100613 1360.53494 1365.70652 1366.08727 1365.32551
20100614 1360.51376 1365.68526 1366.06989 1365.30062
20100615 1360.49773 1365.66917 1366.06133 1365.27745
20100616 1360.53292 1365.70449 1366.10542 1365.30447
20100617 1360.51295 1365.68445 1366.08635 1365.27478
20100618 1360.51774 1365.68925 1366.02161 1365.34039
20100619 1360.46114 1365.63244 1365.99443 1365.26950
20100620 1360.45295 1365.62422 1365.99382 1365.25408
20100621 1360.48414 1365.65553 1366.01816 1365.29201
20100622 1360.54147 1365.71307 1366.07578 1365.34948
20100623 1360.60672 1365.77857 1366.11846 1365.43668
20100624 1360.57988 1365.75163 1366.11221 1365.38728
20100625 1360.55286 1365.72451 1366.07991 1365.36788
20100626 1360.54024 1365.71184 1366.07014 1365.34724
20100627 1360.52181 1365.69334 1366.04149 1365.34359
20100628 1360.50926 1365.68074 1366.03744 1365.31764
20100629 1360.52544 1365.69699 1366.06374 1365.32950
20100630 1360.52050 1365.69203 1366.05351 1365.32954
20100701 1360.53884 1365.71044 1366.09197 1365.32887
20100702 1360.52958 1365.70114 1366.09712 1365.30636
20100703 1360.48973 1365.66114 1366.06917 1365.25432
20100704 1360.48874 1365.66015 1366.03932 1365.28073
20100705 1360.46742 1365.63874 1366.02927 1365.24849
20100706 1360.46318 1365.63449 1366.03746 1365.23238
20100707 1360.49677 1365.66820 1366.05926 1365.27740
20100708 1360.56671 1365.73841 1366.08971 1365.38564
20100709 1360.57780 1365.74955 1366.14227 1365.36390
20100710 1360.63217 1365.80412 1366.22166 1365.39577
20100711 1360.59249 1365.76429 1366.15942 1365.36954
20100712 1360.54516 1365.71678 1366.13471 1365.30031
20100713 1360.55823 1365.72990 1366.13215 1365.32838
20100714 1360.54325 1365.71486 1366.11576 1365.32486
20100715 1360.52722 1365.69877 1366.10428 1365.29469
20100716 1360.55694 1365.72860 1366.13097 1365.32692
20100717 1360.62157 1365.79348 1366.19712 1365.38941
20100718 1360.69546 1365.86765 1366.26296 1365.47263
20100719 1360.74036 1365.91272 1366.31977 1365.50646
20100720 1360.73349 1365.90582 1366.31202 1365.49997
20100721 1360.60678 1365.77863 1366.11833 1365.38348
20100722 1360.50559 1365.67706 1366.05833 1365.27513
20100723 1360.51087 1365.68236 1366.05872 1365.29312
20100724 1360.58459 1365.75635 1366.07734 1365.37313
20100725 1360.57588 1365.74761 1366.11308 1365.36249
20100726 1360.59703 1365.76884 1366.19621 1365.34299
20100727 1360.84961 1366.02238  -99.00000 1365.65111
20100728 1360.78832 1365.96086 1366.34539 1365.57607
20100729 1360.78869 1365.96123 1366.36060 1365.56218
20100730 1360.80591 1365.97852 1366.25849 1365.59702
20100731 1360.64136 1365.81335 1366.09498 1365.43189
20100801 1360.49327 1365.66469  -99.00000 1365.28022
20100802 1360.33018 1365.50098 1365.89626 1365.10576
20100803 1360.39536 1365.56641 1365.95073 1365.16891
20100804 1360.43921 1365.61043 1366.01145 1365.20967
20100805 1360.60041 1365.77224  -99.00000 1365.39286
20100806 1360.57410 1365.74583 1366.11211 1365.35305
20100807 1360.56009 1365.73177 1366.12744 1365.33604
20100808 1360.57459 1365.74632 1366.10736 1365.35348
20100809 1360.57390 1365.74562 1366.11949 1365.34975
20100810 1360.53456 1365.70614 1366.11842 1365.29456
20100811 1360.60792 1365.77977 1366.20235 1365.35840
20100812 1360.72218 1365.89447 1366.32132 1365.46906
20100813 1360.78543 1365.95796 1366.36454 1365.54185
20100814 1360.70204 1365.87425 1366.31737 1365.43345
20100815 1360.73228 1365.90461 1366.29970 1365.50456
20100816 1360.72901 1365.90133 1366.29517 1365.49730
20100817 1360.78128 1365.95380 1366.29382 1365.56687
20100818 1360.72828 1365.90059 1366.31189 1365.48912
20100819 1360.76820 1365.94067 1366.30123 1365.55810
20100820 1360.63275 1365.80470 1366.23146 1365.37204
20100821 1360.62374 1365.79565 1366.19520  -99.00000
20100822 1360.62913 1365.80107 1366.15051 1365.42967
20100823 1360.64301 1365.81500 1366.19142 1365.42300
20100824 1360.60391 1365.77575 1366.16958 1365.37023
20100825 1360.69072 1365.86289 1366.16201 1365.48645
20100826 1360.58433 1365.75609 1366.15783 1365.35467
20100827 1360.48454 1365.65593 1366.08634 1365.23828
20100828 1360.40275 1365.57383 1365.98375 1365.16177
20100829 1360.34127 1365.51212 1365.91134 1365.11268
20100830 1360.41441 1365.58553 1365.92916 1365.20198
20100831 1360.55309 1365.72474  -99.00000 1365.34679
20100901 1360.56188 1365.73356 1366.13297 1365.33413
20100902 1360.63332 1365.80527 1366.20967 1365.40123
20100903 1360.65900 1365.83105 1366.23129 1365.43082
20100904 1360.65237 1365.82439 1366.21766 1365.41578
20100905 1360.70438 1365.87660 1366.24437 1365.48166
20100906 1360.67235 1365.84445 1366.26611 1365.42454
20100907 1360.68182 1365.85396 1366.26071 1365.44777
20100908 1360.68713 1365.85928 1366.27893 1365.44641
20100909 1360.65128 1365.82331 1366.22692 1365.42004
20100910 1360.65769 1365.82974 1366.23028 1365.42930
20100911 1360.70029 1365.87250 1366.27225 1365.47280
20100912 1360.77778 1365.95029 1366.32411 1365.55278
20100913 1360.75098 1365.92338 1366.34480 1365.50399
20100914 1360.71584 1365.88811 1366.31315 1365.46546
20100915 1360.72064 1365.89292 1366.25566 1365.50251
20100916 1360.64038 1365.81236 1366.21513 1365.40929
20100917 1360.62973 1365.80167 1366.21076 1365.39289
20100918 1360.70273 1365.87494 1366.24225 1365.48266
20100919 1360.65768 1365.82973 1366.24358 1365.41739
20100920 1360.69364 1365.86582 1366.27715 1365.45573
20100921 1360.71308 1365.88533 1366.27426 1365.48368
20100922 1360.66592 1365.83800 1366.24806 1365.42898
20100923 1360.55200 1365.72365 1366.13054 1365.31022
20100924 1360.39531 1365.56636 1365.96817 1365.16285
20100925 1360.35605 1365.52695 1365.92822 1365.12393
20100926 1360.35195 1365.52284 1365.86524 1365.14079
20100927 1360.32972 1365.50052 1365.90141 1365.09104
20100928 1360.35028 1365.52115 1365.95114 1365.09421
20100929 1360.42097 1365.59212 1365.99749 1365.18753
20100930 1360.50781 1365.67928 1366.04743 1365.28914
20101001 1360.53923 1365.71082 1366.10527 1365.31814
20101002 1360.59596 1365.76777 1366.16640 1365.36851
20101003 1360.62451 1365.79643 1366.15323 1365.43401
20101004 1360.57349 1365.74522 1366.12563 1365.35901
20101005 1360.56538 1365.73708 1366.11116 1365.34252
20101006 1360.54944 1365.72108 1366.12711 1365.29393
20101007 1360.55319 1365.72484 1366.11228 1365.31243
20101008 1360.52240 1365.69393 1366.12255 1365.26821
20101009 1360.57457 1365.74630 1366.16597 1365.32845
20101010 1360.60872 1365.78058 1366.20043 1365.36093
20101011 1360.63213 1365.80408 1366.20331 1365.40166
20101012 1360.63297 1365.80492 1366.17438 1365.41087
20101013 1360.62807 1365.80001 1366.19673 1365.40248
20101014 1360.66529 1365.83736 1366.23174 1365.44158
20101015 1360.61134 1365.78321 1366.21033 1365.35259
20101016 1360.65373 1365.82577 1366.15976 1365.44066
20101017 1360.55550 1365.72716 1366.13157 1365.32249
20101018 1360.60828 1365.78014 1366.15601 1365.40047
20101019 1360.63221 1365.80416 1366.20231 1365.40492
20101020 1360.62282 1365.79474 1366.17680 1365.40954
20101021 1360.51951 1365.69103 1366.08235 1365.29773
20101022 1360.57933 1365.75108 1366.08075 1365.37351
20101023 1360.57163 1365.74335 1366.08275 1365.34979
20101024 1360.46191 1365.63321 1366.02367 1365.24064
20101025 1360.42243 1365.59358 1365.96097 1365.22028
20101026 1360.36684 1365.53778 1365.79840 1365.14856
20101027 1360.22561 1365.39602 1365.77104 1365.01683
20101028 1360.33657 1365.50739 1365.78107 1365.11981
20101029 1360.31487 1365.48561 1365.87846 1365.08719
20101030 1360.47202 1365.64336 1366.09739 1365.19505
20101031 1360.56074 1365.73242 1366.20269 1365.26992
20101101 1360.53047 1365.70203 1366.16450 1365.24634
20101102 1360.52526 1365.69680 1366.14131 1365.25678
20101103 1360.54254 1365.71414 1366.13534 1365.28055
20101104 1360.55412 1365.72577 1366.18009 1365.27721
20101105 1360.65206 1365.82408 1366.27841 1365.37556
20101106 1360.77977 1365.95228 1366.37662 1365.52306
20101107 1360.74480 1365.91718 1366.37337 1365.47336
20101108 1360.85147 1366.02425 1366.44221 1365.59664
20101109 1360.83833 1366.01107 1366.44393 1365.58921
20101110 1360.74696 1365.91935 1366.37117 1365.47309
20101111 1360.68997 1365.86214 1366.29381 1365.43327
20101112 1360.68253 1365.85467 1366.27892 1365.43224
20101113 1360.66293 1365.83499 1366.25122 1365.41936
20101114 1360.63505 1365.80701 1366.21557 1365.39452
20101115 1360.55728 1365.72895 1366.12881 1365.32719
20101116 1360.60556 1365.77741 1366.17632 1365.37685
20101117 1360.63390 1365.80586 1366.21464 1365.39638
20101118 1360.66911 1365.84120 1366.24927 1365.43228
20101119 1360.69499 1365.86718 1366.26318 1365.46858
20101120 1360.64950 1365.82151 1366.22809 1365.41261
20101121 1360.64578 1365.81778 1366.24264 1365.39456
20101122 1360.71801 1365.89029 1366.24818 1365.49617
20101123 1360.66370 1365.83577 1366.26113 1365.41192
20101124 1360.66624 1365.83832 1366.27044 1365.40864
20101125 1360.70535 1365.87758 1366.26495 1365.46112
20101126 1360.64834 1365.82035 1366.23873 1365.40219
20101127 1360.59212 1365.76392 1366.19666 1365.33348
20101128 1360.55160 1365.72324 1366.15410 1365.29600
20101129 1360.33293 1365.50374 1365.95904 1365.05400
20101130 1360.35230 1365.52318 1365.90511 1365.11291
20101201 1360.45878 1365.63007 1365.95494 1365.24384
20101202 1360.53677 1365.70836 1366.11468 1365.29119
20101203 1360.58643 1365.75820 1366.18477 1365.33276
20101204 1360.57759 1365.74933 1366.17036 1365.32852
20101205 1360.49918 1365.67063 1366.09242 1365.24907
20101206 1360.41945 1365.59059 1366.00742 1365.17314
20101207 1360.33659 1365.50742 1365.92146 1365.09230
20101208 1360.33232 1365.50313 1365.91636 1365.08874
20101209 1360.30059 1365.47128 1365.90022 1365.04353
20101210 1360.38918 1365.56021 1365.97830 1365.13785
20101211 1360.43161 1365.60279 1366.03677 1365.17409
20101212 1360.63425 1365.80620 1366.22472 1365.38766
20101213 1360.76648 1365.93894 1366.36355 1365.51526
20101214 1360.80592 1365.97852 1366.42378 1365.53686
20101215 1360.83548 1366.00820 1366.39094 1365.59647
20101216 1360.72926 1365.90158 1366.31199 1365.49025
20101217 1360.67542 1365.84753 1366.26757 1365.42802
20101218 1360.70455 1365.87677 1366.28675 1365.46591
20101219 1360.71612 1365.88839 1366.30050 1365.47574
20101220 1360.72224 1365.89453 1366.30883 1365.48004
20101221 1360.76477 1365.93723 1366.32994 1365.52145
20101222 1360.82062 1365.99329  -99.00000 1365.58861
20101223 1360.66666 1365.83874 1366.29842 1365.41173
20101224 1360.61209 1365.78396 1366.21625 1365.35570
20101225 1360.57119 1365.74291 1366.16588 1365.32121
20101226 1360.53369 1365.70526 1366.11843 1365.29071
20101227 1360.51466 1365.68617 1366.12103 1365.25428
20101228 1360.47872 1365.65009 1366.10379 1365.20204
20101229 1360.59442 1365.76623 1366.14473 1365.36570
20101230 1360.60480 1365.77664 1366.18835 1365.36465
20101231 1360.60666 1365.77852 1366.21602 1365.34435
20110101 1360.66128 1365.83334 1366.27642 1365.39236
20110102  -99.00000  -99.00000  -99.00000  -99.00000
20110103  -99.00000  -99.00000  -99.00000  -99.00000
20110104  -99.00000  -99.00000  -99.00000  -99.00000
20110105  -99.00000  -99.00000  -99.00000  -99.00000
20110106  -99.00000  -99.00000  -99.00000  -99.00000
20110107 1360.65271 1365.82473 1366.22888  -99.00000
20110108 1360.80988 1365.98250 1366.37295 1365.56950
20110109 1360.87322 1366.04608 1366.39020 1365.66822
20110110 1360.81457 1365.98721 1366.36880 1365.57607
20110111 1360.70331 1365.87553 1366.31426 1365.44079
20110112 1360.66978 1365.84187 1366.27483 1365.41216
20110113 1360.63948 1365.81146 1366.24810 1365.36960
20110114 1360.61813 1365.79003 1366.22289 1365.36051
20110115 1360.61987 1365.79177 1366.23552 1365.35284
20110116 1360.70228 1365.87450 1366.27209 1365.47530
20110117 1360.79512 1365.96769 1366.31054 1365.58304
20110118 1360.75427 1365.92668 1366.28079 1365.53794
